time(ms);MISFIRE;CATEMP11(°C);CATEMP21(°C);ECT(°C);TFTV(V);RPM(1/min);O2S12(V);O2S22(V)
972681;No;464;464;97;0.72;652;0.78;0.71
972714;No;464;464;97;0.72;652;0.78;0.71
972742;No;464;464;97;0.72;651;0.78;0.71
972788;No;464;464;97;0.72;650;0.78;0.71
972830;No;464;464;97;0.72;649;0.78;0.71
972863;No;464;464;97;0.72;648;0.78;0.71
972893;No;464;464;97;0.72;648;0.78;0.71
972921;No;464;464;97;0.72;646;0.78;0.71
972953;No;464;464;97;0.72;646;0.78;0.71
972983;No;464;464;97;0.72;644;0.78;0.71
973015;No;464;464;97;0.72;646;0.78;0.71
973054;No;464;464;97;0.72;647;0.78;0.71
973102;No;464;464;97;0.72;648;0.78;0.71
973134;No;464;464;97;0.72;650;0.78;0.71
973162;No;464;464;97;0.72;650;0.78;0.71
973191;No;464;464;97;0.72;652;0.78;0.71
973223;No;464;464;97;0.72;653;0.78;0.71
973252;No;464;464;97;0.72;654;0.77;0.71
973284;No;464;464;97;0.72;654;0.77;0.71
973311;No;464;464;97;0.72;654;0.77;0.71
973344;No;464;464;97;0.72;654;0.77;0.71
973389;No;464;464;97;0.72;654;0.77;0.71
973433;No;464;464;97;0.72;654;0.77;0.71
973461;No;464;464;97;0.72;655;0.77;0.71
973493;No;464;464;97;0.72;655;0.77;0.71
973521;No;464;464;97;0.72;655;0.77;0.71
973551;No;464;464;97;0.72;655;0.77;0.71
973582;No;464;464;97;0.72;655;0.77;0.71
973615;No;464;464;97;0.72;655;0.77;0.71
973643;No;464;464;97;0.72;655;0.77;0.71
973689;No;464;464;97;0.72;655;0.77;0.71
973734;No;464;464;97;0.72;655;0.77;0.71
973762;No;464;464;97;0.72;655;0.77;0.71
973791;No;464;464;97;0.72;655;0.77;0.71
973822;No;464;464;97;0.72;655;0.77;0.71
973852;No;464;464;97;0.72;655;0.77;0.71
973883;No;464;464;97;0.72;655;0.77;0.71
973912;No;464;464;97;0.72;655;0.77;0.71
973940;No;464;464;97;0.72;655;0.78;0.71
973988;No;464;464;97;0.72;655;0.78;0.71
974033;No;464;464;97;0.72;655;0.78;0.71
974061;No;464;464;97;0.72;655;0.78;0.71
974092;No;464;464;97;0.72;655;0.78;0.71
974124;No;464;464;97;0.72;655;0.78;0.71
974152;No;464;464;97;0.72;655;0.78;0.71
974183;No;464;464;97;0.72;655;0.78;0.71
974211;No;464;464;97;0.72;655;0.78;0.71
974243;No;464;464;97;0.72;654;0.78;0.71
974288;No;464;464;97;0.72;654;0.79;0.71
974333;No;464;464;97;0.72;654;0.79;0.71
974364;No;464;464;97;0.72;654;0.79;0.71
974393;No;464;464;97;0.72;654;0.79;0.71
974423;No;464;464;97;0.72;654;0.79;0.71
974453;No;464;464;97;0.72;654;0.79;0.71
974480;No;464;464;97;0.72;654;0.79;0.71
974514;No;464;464;97;0.72;654;0.79;0.71
974542;No;464;464;97;0.71;654;0.79;0.71
974590;No;464;464;97;0.72;654;0.79;0.71
974633;No;464;464;97;0.72;654;0.79;0.71
974664;No;464;464;97;0.72;654;0.79;0.71
974694;No;464;464;97;0.72;654;0.79;0.71
974721;No;464;464;97;0.72;654;0.78;0.71
974753;No;464;464;97;0.72;653;0.78;0.71
974781;No;464;464;97;0.72;653;0.78;0.71
974815;No;464;464;97;0.72;652;0.78;0.71
974843;No;464;464;97;0.72;652;0.78;0.71
974887;No;463;464;97;0.72;652;0.78;0.71
974933;No;463;463;97;0.72;652;0.78;0.71
974961;No;463;463;97;0.72;652;0.78;0.71
974993;No;463;463;97;0.72;651;0.78;0.71
975022;No;463;463;97;0.72;651;0.78;0.71
975051;No;463;463;97;0.72;650;0.77;0.71
975082;No;463;463;97;0.72;650;0.77;0.71
975113;No;463;463;97;0.72;650;0.77;0.71
975144;No;463;463;97;0.72;650;0.77;0.71
975188;No;463;463;97;0.72;651;0.77;0.71
975235;No;463;463;97;0.72;652;0.77;0.71
975262;No;463;463;97;0.72;652;0.77;0.71
975291;No;463;463;97;0.72;653;0.77;0.71
975323;No;463;463;97;0.72;654;0.77;0.71
975351;No;463;463;97;0.71;654;0.77;0.71
975384;No;463;463;97;0.71;655;0.77;0.71
975412;No;463;463;97;0.71;655;0.77;0.71
975443;No;463;463;97;0.71;655;0.77;0.71
975490;No;463;463;97;0.71;655;0.77;0.71
975534;No;463;463;97;0.71;656;0.77;0.71
975562;No;463;463;97;0.71;656;0.77;0.71
975611;No;463;463;97;0.71;656;0.76;0.71
975651;No;463;463;97;0.71;656;0.76;0.71
975681;No;463;463;97;0.71;656;0.76;0.71
975714;No;463;463;97;0.71;656;0.76;0.71
975742;No;463;463;97;0.71;656;0.77;0.71
975788;No;463;463;97;0.71;656;0.77;0.71
975837;No;463;463;97;0.71;656;0.77;0.71
975864;No;463;463;97;0.71;656;0.77;0.71
975894;No;463;463;97;0.71;656;0.78;0.71
975925;No;463;463;97;0.71;657;0.78;0.71
975952;No;463;463;97;0.72;657;0.78;0.71
975983;No;463;463;97;0.72;656;0.78;0.71
976011;No;463;463;97;0.72;656;0.78;0.71
976043;No;463;463;97;0.72;656;0.79;0.71
976101;No;463;463;97;0.72;656;0.79;0.71
976134;No;463;463;97;0.72;656;0.79;0.71
976161;No;463;463;97;0.72;656;0.79;0.71
976192;No;463;463;97;0.72;656;0.79;0.71
976224;No;463;463;97;0.72;655;0.79;0.71
976251;No;463;463;97;0.72;655;0.79;0.71
976282;No;463;463;97;0.72;655;0.79;0.71
976314;No;463;463;97;0.72;655;0.79;0.71
976342;No;463;463;97;0.72;655;0.79;0.71
976387;No;463;463;97;0.72;655;0.79;0.71
976400;No;463;463;97;0.72;655;0.79;0.71
976434;No;463;463;97;0.71;655;0.79;0.71
976461;No;463;463;97;0.71;655;0.79;0.71
976494;No;463;463;97;0.71;654;0.79;0.71
976522;No;463;463;97;0.71;654;0.79;0.71
976551;No;463;463;97;0.71;653;0.79;0.71
976582;No;463;463;97;0.71;653;0.79;0.71
976618;No;463;463;97;0.71;652;0.79;0.71
976641;No;463;463;97;0.71;652;0.78;0.71
976689;No;463;463;97;0.71;652;0.78;0.71
976733;No;463;463;97;0.71;651;0.78;0.71
976765;No;463;463;97;0.71;651;0.78;0.71
976794;No;463;463;97;0.71;651;0.78;0.71
976822;No;463;463;97;0.71;652;0.78;0.71
976851;No;463;463;97;0.71;652;0.78;0.71
976892;No;463;463;97;0.71;652;0.78;0.71
976911;No;463;463;97;0.71;652;0.77;0.71
976943;No;463;463;97;0.71;652;0.77;0.71
976991;No;463;463;97;0.71;652;0.77;0.71
977034;No;463;463;97;0.71;652;0.77;0.71
977066;No;463;463;97;0.71;652;0.77;0.71
977091;No;463;463;97;0.71;652;0.77;0.71
977122;No;463;463;97;0.71;652;0.77;0.71
977151;No;463;463;97;0.71;652;0.77;0.71
977182;No;463;463;97;0.71;652;0.77;0.71
977214;No;463;463;97;0.71;652;0.77;0.71
977241;No;463;463;97;0.71;652;0.76;0.71
977290;No;463;463;97;0.71;652;0.76;0.71
977332;No;463;463;97;0.71;652;0.76;0.71
977362;No;463;463;97;0.71;652;0.76;0.71
977394;No;463;463;97;0.71;653;0.76;0.71
977421;No;463;463;97;0.71;653;0.76;0.71
977452;No;463;463;97;0.71;654;0.76;0.71
977483;No;463;463;97;0.71;654;0.76;0.71
977512;No;463;463;97;0.71;654;0.76;0.71
977542;No;463;463;97;0.71;654;0.76;0.71
977589;No;463;463;97;0.71;654;0.76;0.71
977633;No;463;463;97;0.71;654;0.77;0.71
977662;No;463;463;97;0.71;654;0.77;0.71
977691;No;463;463;97;0.71;654;0.77;0.71
977722;No;463;463;97;0.71;654;0.77;0.71
977751;No;463;463;97;0.71;655;0.77;0.71
977782;No;463;463;97;0.71;655;0.77;0.71
977814;No;462;463;97;0.71;654;0.77;0.71
977843;No;462;462;97;0.71;654;0.77;0.71
977892;No;462;462;97;0.71;654;0.77;0.71
977931;No;462;462;97;0.71;654;0.77;0.71
977963;No;462;462;97;0.71;654;0.77;0.71
977991;No;462;462;97;0.71;653;0.77;0.71
978021;No;462;462;97;0.71;653;0.77;0.71
978052;No;462;462;97;0.71;653;0.77;0.71
978082;No;462;462;97;0.71;652;0.77;0.71
978114;No;462;462;97;0.71;652;0.77;0.71
978142;No;462;462;97;0.71;652;0.78;0.71
978214;No;462;462;97;0.71;652;0.78;0.71
978234;No;462;462;97;0.71;652;0.78;0.71
978265;No;462;462;97;0.71;652;0.78;0.71
978291;No;462;462;97;0.71;651;0.78;0.71
978323;No;462;462;97;0.71;651;0.78;0.71
978354;No;462;462;97;0.71;652;0.78;0.71
978384;No;462;462;97;0.71;653;0.78;0.71
978411;No;462;462;97;0.71;654;0.78;0.71
978442;No;462;462;97;0.71;655;0.78;0.71
978490;No;462;462;97;0.71;656;0.78;0.71
978532;No;462;462;97;0.71;656;0.78;0.71
978564;No;462;462;97;0.71;657;0.78;0.71
978592;No;462;462;97;0.71;658;0.77;0.71
978625;No;462;462;97;0.71;658;0.77;0.71
978654;No;462;462;97;0.71;658;0.77;0.71
978682;No;462;462;97;0.71;658;0.77;0.71
978711;No;462;462;97;0.71;658;0.77;0.71
978744;No;462;462;97;0.71;657;0.77;0.71
978805;No;462;462;97;0.71;657;0.77;0.71
978832;No;462;462;97;0.71;657;0.77;0.71
978864;No;462;462;97;0.71;656;0.76;0.71
978891;No;462;462;97;0.71;656;0.76;0.71
978924;No;462;462;97;0.71;656;0.76;0.71
978951;No;462;462;97;0.71;656;0.76;0.71
978983;No;462;462;97;0.71;656;0.76;0.71
979011;No;462;462;97;0.71;656;0.76;0.71
979041;No;462;462;97;0.71;656;0.76;0.71
979103;No;462;462;97;0.71;656;0.76;0.71
979132;No;462;462;97;0.71;656;0.76;0.71
979164;No;462;462;97;0.71;656;0.76;0.71
979192;No;462;462;97;0.71;656;0.76;0.71
979224;No;462;462;97;0.71;656;0.77;0.71
979252;No;462;462;97;0.71;656;0.77;0.71
979284;No;462;462;97;0.71;656;0.77;0.71
979312;No;462;462;97;0.71;656;0.77;0.71
979344;No;462;462;97;0.71;656;0.77;0.71
979403;No;462;462;97;0.71;656;0.78;0.71
979451;No;462;462;97;0.71;656;0.78;0.71
979492;No;462;462;97;0.71;656;0.78;0.71
979527;No;462;462;97;0.71;656;0.78;0.71
979551;No;462;462;97;0.71;656;0.78;0.71
979582;No;462;462;97;0.71;656;0.78;0.71
979612;No;462;462;97;0.71;657;0.78;0.71
979644;No;462;462;97;0.71;657;0.78;0.71
979705;No;462;462;97;0.71;657;0.78;0.71
979736;No;462;462;97;0.71;657;0.78;0.71
979766;No;462;462;97;0.71;656;0.78;0.71
979792;No;462;462;97;0.71;656;0.78;0.71
