time(ms);MISFIRE;CATEMP11(°C);CATEMP21(°C);ECT(°C);TFTV(V);RPM(1/min);O2S12(V);O2S22(V)
461099;No;633;633;94;0.65;1578;0.84;0.76
461144;No;633;633;94;0.65;1567;0.84;0.77
461195;No;633;633;94;0.65;1555;0.84;0.77
461233;No;633;633;94;0.65;1544;0.84;0.77
461301;No;633;633;94;0.65;1544;0.84;0.77
461317;No;633;633;94;0.65;1543;0.84;0.77
461367;No;633;633;94;0.65;1543;0.84;0.77
461406;No;633;633;94;0.65;1542;0.84;0.77
461446;No;633;633;94;0.65;1542;0.84;0.77
461493;No;633;633;94;0.65;1542;0.84;0.77
461533;No;633;633;94;0.65;1541;0.84;0.77
461577;No;633;633;94;0.65;1540;0.84;0.77
461617;No;633;633;94;0.65;1540;0.84;0.77
461657;No;633;633;94;0.66;1540;0.84;0.77
461697;No;633;633;94;0.66;1540;0.84;0.77
461744;No;633;633;94;0.66;1539;0.84;0.77
461797;No;633;633;94;0.66;1539;0.84;0.77
461837;No;633;633;94;0.66;1538;0.84;0.77
461877;No;633;633;94;0.66;1538;0.84;0.77
461916;No;633;633;94;0.66;1538;0.84;0.77
461956;No;633;633;94;0.66;1538;0.84;0.77
461999;No;633;633;94;0.66;1538;0.84;0.77
462040;No;633;633;94;0.66;1538;0.84;0.77
462098;No;633;633;94;0.66;1538;0.84;0.77
462141;No;633;633;94;0.66;1537;0.84;0.77
462157;No;633;633;94;0.66;1537;0.84;0.77
462196;No;633;633;94;0.66;1537;0.84;0.77
462237;No;633;633;94;0.66;1537;0.84;0.77
462284;No;633;633;94;0.66;1537;0.84;0.77
462323;No;633;633;94;0.66;1537;0.84;0.77
462337;No;633;633;94;0.66;1537;0.84;0.77
462395;No;633;633;94;0.66;1537;0.84;0.77
462435;No;633;633;94;0.65;1537;0.84;0.77
462474;No;633;633;94;0.65;1537;0.84;0.77
462487;No;633;633;94;0.65;1537;0.84;0.77
462525;No;633;633;94;0.65;1537;0.84;0.77
462565;No;633;633;94;0.65;1536;0.84;0.77
462611;No;633;633;94;0.65;1536;0.84;0.77
462650;No;632;633;94;0.65;1536;0.84;0.77
462695;No;632;632;94;0.65;1535;0.84;0.77
462734;No;632;632;94;0.65;1535;0.84;0.77
462776;No;632;632;94;0.65;1534;0.84;0.77
462815;No;632;632;94;0.65;1534;0.84;0.77
462856;No;632;632;94;0.65;1534;0.84;0.77
462894;No;632;632;94;0.65;1534;0.85;0.77
462993;No;632;632;94;0.65;1534;0.84;0.77
463039;No;632;632;94;0.65;1534;0.84;0.77
463080;No;632;632;94;0.65;1534;0.84;0.77
463124;No;632;632;94;0.65;1534;0.84;0.77
463163;No;632;632;94;0.65;1534;0.84;0.77
463177;No;632;632;94;0.65;1534;0.84;0.77
463217;No;632;632;94;0.65;1535;0.84;0.77
463255;No;632;632;94;0.65;1534;0.84;0.77
463327;No;632;632;94;0.65;1533;0.84;0.77
463365;No;632;632;94;0.65;1532;0.84;0.77
463388;No;632;632;94;0.65;1532;0.84;0.77
463427;No;632;632;94;0.65;1530;0.84;0.77
463466;No;632;632;94;0.65;1530;0.84;0.77
463531;No;632;632;94;0.65;1529;0.84;0.77
463594;No;632;632;94;0.65;1528;0.84;0.77
463634;No;631;632;94;0.65;1525;0.84;0.77
463675;No;631;631;94;0.65;1521;0.84;0.77
463715;No;631;631;94;0.65;1518;0.84;0.77
463757;No;631;631;94;0.65;1515;0.84;0.77
463776;No;631;631;94;0.65;1511;0.84;0.77
463814;No;631;631;94;0.65;1508;0.84;0.77
463854;No;631;631;94;0.65;1504;0.84;0.77
463928;No;631;631;94;0.65;1501;0.84;0.77
463968;No;631;631;94;0.65;1505;0.84;0.77
464007;No;631;631;94;0.65;1508;0.84;0.77
464049;No;631;631;94;0.65;1512;0.84;0.77
464091;No;631;631;94;0.65;1516;0.84;0.77
464135;No;631;631;94;0.65;1519;0.84;0.77
464194;No;631;631;94;0.65;1522;0.84;0.77
464233;No;631;630;94;0.65;1526;0.84;0.77
464272;No;631;630;94;0.65;1530;0.84;0.77
464288;No;631;630;94;0.65;1529;0.84;0.77
464328;No;630;630;94;0.65;1528;0.84;0.77
464369;No;630;630;94;0.65;1528;0.84;0.77
464408;No;630;630;94;0.65;1527;0.84;0.77
464447;No;630;630;94;0.65;1526;0.84;0.77
464495;No;630;630;94;0.65;1526;0.84;0.77
464541;No;630;630;94;0.65;1525;0.84;0.77
464579;No;630;630;94;0.65;1524;0.84;0.77
464621;No;630;630;94;0.65;1523;0.84;0.77
464659;No;630;630;94;0.65;1522;0.84;0.77
464678;No;630;630;94;0.65;1520;0.84;0.77
464717;No;630;630;94;0.65;1519;0.84;0.77
464756;No;630;630;94;0.65;1518;0.84;0.77
464827;No;630;630;94;0.65;1516;0.84;0.77
464866;No;630;630;94;0.65;1515;0.84;0.77
464887;No;629;630;94;0.65;1514;0.84;0.77
464928;No;629;629;94;0.65;1512;0.84;0.77
464967;No;629;629;94;0.65;1510;0.83;0.77
465008;No;629;629;94;0.65;1509;0.83;0.77
465050;No;629;629;94;0.65;1507;0.83;0.77
465094;No;629;629;94;0.65;1506;0.83;0.77
465133;No;629;629;94;0.65;1504;0.83;0.77
465173;No;628;628;94;0.65;1502;0.83;0.76
465187;No;628;628;94;0.65;1500;0.83;0.76
465231;No;628;628;94;0.65;1500;0.83;0.76
465247;No;628;628;94;0.65;1500;0.82;0.76
465286;No;628;628;94;0.65;1500;0.82;0.69
465324;No;628;628;94;0.65;1500;0.82;0.62
465337;No;628;627;94;0.65;1500;0.82;0.55
465417;No;627;627;94;0.65;1500;0.82;0.47
465458;No;627;627;94;0.65;1500;0.82;0.40
465498;No;627;627;94;0.65;1500;0.81;0.33
465539;No;627;627;94;0.65;1498;0.81;0.26
465584;No;626;626;94;0.65;1497;0.71;0.19
465608;No;626;626;94;0.65;1496;0.61;0.16
465648;No;626;626;94;0.65;1495;0.51;0.14
465692;No;626;626;94;0.65;1494;0.41;0.11
465738;No;625;626;94;0.65;1492;0.31;0.08
465776;No;625;625;94;0.65;1491;0.21;0.06
465836;No;625;625;94;0.65;1490;0.12;0.03
465875;No;625;625;94;0.65;1490;0.02;0.01
465916;No;624;624;94;0.65;1490;0.01;-0.02
465954;No;624;624;94;0.65;1489;0.01;-0.02
466028;No;624;624;94;0.65;1489;0.01;-0.02
466073;No;624;624;94;0.65;1488;0.00;-0.02
466087;No;624;623;94;0.65;1488;0.00;-0.02
466131;No;623;623;94;0.65;1488;-0.00;-0.02
466147;No;623;623;94;0.65;1488;-0.00;-0.02
466189;No;623;623;94;0.65;1487;-0.01;-0.02
466208;No;623;623;94;0.65;1487;-0.01;-0.02
466248;No;622;623;94;0.65;1486;-0.01;-0.02
466268;No;622;622;94;0.65;1486;-0.01;-0.02
466309;No;622;622;94;0.65;1485;-0.01;-0.02
466350;No;622;622;94;0.65;1484;-0.01;-0.02
466398;No;622;622;94;0.65;1484;-0.01;-0.02
466416;No;621;621;94;0.65;1483;-0.02;-0.02
466456;No;621;621;94;0.65;1483;-0.02;-0.02
466495;No;621;621;94;0.65;1482;-0.02;-0.02
466591;No;621;620;94;0.65;1482;-0.02;-0.02
466635;No;620;620;94;0.65;1481;-0.02;-0.02
466697;No;620;620;94;0.65;1480;-0.01;-0.02
466736;No;620;620;94;0.65;1480;-0.01;-0.02
466776;No;619;619;94;0.65;1479;-0.01;-0.02
466818;No;619;619;94;0.65;1478;-0.01;-0.02
466837;No;619;619;94;0.65;1478;-0.01;-0.02
466891;No;618;618;94;0.65;1477;-0.01;-0.02
466930;No;618;618;94;0.65;1476;-0.01;-0.02
466969;No;618;618;94;0.65;1476;-0.01;-0.02
467009;No;618;618;94;0.65;1475;-0.01;-0.02
467054;No;617;618;94;0.65;1474;-0.01;-0.02
467093;No;617;617;94;0.65;1474;-0.01;-0.02
467108;No;617;617;94;0.65;1473;-0.01;-0.02
467146;No;616;617;94;0.65;1482;-0.01;-0.02
467196;No;616;616;94;0.65;1491;-0.01;-0.02
467244;No;616;616;94;0.65;1500;-0.01;-0.02
467257;No;616;616;94;0.65;1509;-0.01;-0.02
467295;No;616;616;94;0.65;1518;-0.01;-0.02
467317;No;615;615;94;0.65;1528;-0.01;-0.02
467355;No;615;615;94;0.65;1537;-0.01;-0.02
467398;No;615;615;94;0.65;1546;-0.01;-0.02
467436;No;615;615;94;0.65;1542;-0.01;-0.02
467493;No;614;614;94;0.65;1540;-0.01;-0.02
467533;No;614;614;93;0.65;1536;-0.01;-0.01
467573;No;614;614;93;0.65;1533;-0.00;-0.01
467640;No;614;614;93;0.65;1530;-0.00;-0.01
467680;No;614;614;93;0.65;1527;0.00;-0.00
467726;No;614;613;93;0.65;1524;0.00;0.00
467736;No;613;613;93;0.65;1520;0.01;0.00
467792;No;613;613;93;0.65;1518;0.01;0.01
467832;No;613;613;93;0.65;1517;0.01;0.01
467872;No;613;613;93;0.65;1515;0.02;0.01
467888;No;612;613;93;0.65;1513;0.02;0.01
467928;No;612;612;93;0.65;1511;0.02;0.02
467975;No;612;612;93;0.65;1509;0.02;0.02
468016;No;612;612;93;0.65;1507;0.03;0.02
468037;No;612;612;93;0.65;1505;0.03;0.02
468101;No;612;612;93;0.65;1500;0.03;0.02
468140;No;611;611;93;0.65;1494;0.03;0.03
468158;No;611;611;93;0.65;1488;0.03;0.03
468200;No;611;611;93;0.65;1482;0.03;0.03
468239;No;611;611;93;0.65;1477;0.04;0.03
468278;No;611;611;93;0.65;1471;0.04;0.03
468319;No;611;611;93;0.65;1466;0.04;0.03
468359;No;611;610;93;0.65;1460;0.04;0.03
468432;No;610;610;93;0.65;1457;0.04;0.03
468472;No;610;610;93;0.65;1454;0.04;0.04
468488;No;610;610;93;0.65;1450;0.04;0.04
468526;No;610;610;93;0.65;1447;0.04;0.04
468568;No;610;610;93;0.65;1444;0.04;0.04
468607;No;610;610;93;0.65;1440;0.05;0.04
468647;No;610;610;93;0.65;1437;0.05;0.04
468691;No;610;609;93;0.65;1434;0.05;0.04
468732;No;609;609;93;0.65;1430;0.05;0.04
468757;No;609;609;93;0.65;1426;0.05;0.04
468799;No;609;609;93;0.65;1422;0.05;0.04
468818;No;609;609;93;0.65;1418;0.05;0.04
468861;No;609;608;93;0.65;1414;0.05;0.04
468931;No;608;608;93;0.65;1410;0.05;0.04
468992;No;608;608;93;0.65;1406;0.05;0.05
469031;No;608;608;93;0.65;1402;0.05;0.05
469072;No;608;608;93;0.65;1394;0.05;0.05
469088;No;608;608;93;0.65;1387;0.06;0.05
469128;No;608;608;93;0.65;1379;0.06;0.05
469149;No;608;608;93;0.65;1371;0.06;0.05
469188;No;608;608;93;0.65;1364;0.06;0.05
469226;No;608;608;93;0.65;1356;0.06;0.05
469326;No;607;608;93;0.65;1348;0.06;0.05
469367;No;607;607;93;0.65;1340;0.06;0.05
469387;No;607;607;93;0.65;1342;0.06;0.05
469425;No;607;607;93;0.65;1344;0.06;0.05
469466;No;607;607;93;0.65;1345;0.06;0.06
469476;No;607;607;93;0.65;1346;0.06;0.06
469516;No;607;607;93;0.65;1348;0.06;0.06
469537;No;607;607;93;0.65;1350;0.07;0.06
469594;No;607;607;93;0.65;1351;0.07;0.06
469641;No;607;607;93;0.65;1352;0.07;0.06
469657;No;607;607;93;0.65;1350;0.07;0.06
469695;No;607;607;93;0.65;1347;0.07;0.06
469717;No;606;607;93;0.65;1344;0.07;0.06
469759;No;606;606;93;0.65;1341;0.07;0.06
469798;No;606;606;93;0.65;1338;0.07;0.06
469838;No;606;606;93;0.65;1335;0.07;0.06
469895;No;606;606;93;0.65;1332;0.07;0.07
469938;No;606;606;93;0.65;1330;0.07;0.07
469957;No;606;606;93;0.65;1332;0.07;0.07
469997;No;606;606;93;0.65;1335;0.08;0.07
470037;No;606;606;93;0.65;1338;0.08;0.07
470077;No;606;606;93;0.65;1340;0.08;0.07
470121;No;606;606;93;0.65;1343;0.08;0.07
470138;No;606;606;93;0.65;1345;0.08;0.07
470192;No;605;606;93;0.65;1348;0.08;0.07
470232;No;605;605;93;0.65;1350;0.08;0.07
470271;No;605;605;93;0.65;1352;0.08;0.07
470322;No;605;605;93;0.65;1352;0.08;0.07
470361;No;605;605;93;0.65;1354;0.08;0.08
470399;No;605;605;93;0.65;1355;0.08;0.08
470438;No;605;605;93;0.65;1356;0.08;0.08
470494;No;605;605;93;0.65;1357;0.08;0.08
470536;No;605;605;93;0.65;1358;0.08;0.08
470575;No;605;604;93;0.65;1359;0.08;0.08
470596;No;605;604;93;0.65;1358;0.08;0.08
470635;No;604;604;93;0.65;1358;0.08;0.08
470681;No;604;604;93;0.65;1358;0.08;0.08
470725;No;604;604;93;0.65;1358;0.09;0.08
470737;No;604;604;93;0.65;1358;0.09;0.08
470795;No;604;604;93;0.65;1357;0.09;0.08
470834;No;604;604;93;0.65;1357;0.09;0.08
470873;No;604;604;93;0.65;1357;0.09;0.09
470886;No;604;604;93;0.65;1358;0.09;0.09
470929;No;604;604;93;0.65;1358;0.09;0.09
470968;No;604;603;93;0.65;1359;0.09;0.09
471012;No;604;603;93;0.65;1360;0.09;0.09
471052;No;603;603;93;0.65;1360;0.09;0.09
471131;No;603;603;93;0.65;1361;0.09;0.09
471169;No;603;603;93;0.65;1361;0.09;0.09
471209;No;603;603;93;0.65;1362;0.09;0.09
471248;No;603;603;93;0.65;1362;0.09;0.09
471287;No;603;603;93;0.65;1362;0.09;0.09
471330;No;602;603;93;0.65;1362;0.10;0.09
471395;No;602;602;93;0.65;1362;0.10;0.09
471434;No;602;602;93;0.65;1362;0.10;0.10
471474;No;602;602;93;0.65;1362;0.10;0.10
471487;No;602;602;93;0.65;1362;0.10;0.10
471532;No;602;602;93;0.65;1362;0.10;0.10
471547;No;602;602;93;0.65;1362;0.10;0.10
471591;No;602;602;93;0.65;1361;0.10;0.10
471608;No;602;602;93;0.65;1361;0.10;0.10
471647;No;602;602;93;0.65;1360;0.11;0.10
471695;No;602;602;93;0.65;1360;0.11;0.10
471736;No;601;602;93;0.65;1359;0.11;0.10
471774;No;601;601;93;0.65;1358;0.11;0.10
471787;No;601;601;93;0.65;1358;0.11;0.10
471846;No;601;601;93;0.65;1358;0.11;0.10
471891;No;601;601;93;0.65;1358;0.11;0.10
471936;No;601;601;92;0.65;1357;0.11;0.10
471997;No;601;601;92;0.65;1357;0.11;0.11
472038;No;601;601;92;0.65;1357;0.11;0.11
472077;No;600;601;92;0.65;1356;0.11;0.11
472121;No;600;600;92;0.65;1356;0.11;0.11
472160;No;600;600;92;0.65;1356;0.11;0.11
472198;No;600;600;92;0.65;1354;0.11;0.11
472238;No;600;600;92;0.65;1353;0.11;0.11
472294;No;600;600;92;0.65;1352;0.11;0.11
472335;No;600;600;92;0.65;1350;0.12;0.11
472373;No;600;600;92;0.65;1349;0.12;0.12
472387;No;600;599;92;0.65;1348;0.12;0.12
472426;No;600;599;92;0.65;1346;0.12;0.12
472447;No;599;599;92;0.65;1345;0.12;0.12
472487;No;599;599;92;0.65;1344;0.12;0.12
472527;No;599;599;92;0.65;1344;0.12;0.12
472595;No;599;599;92;0.65;1343;0.12;0.12
472635;No;599;599;92;0.65;1342;0.12;0.12
472675;No;599;599;92;0.65;1342;0.12;0.12
472686;No;599;598;92;0.65;1341;0.12;0.12
472727;No;598;598;92;0.65;1340;0.12;0.12
472769;No;598;598;92;0.65;1340;0.12;0.12
472813;No;598;598;92;0.65;1340;0.12;0.12
472851;No;598;598;92;0.65;1340;0.12;0.12
472927;No;598;598;92;0.65;1340;0.13;0.12
472965;No;598;598;92;0.65;1341;0.13;0.13
473007;No;598;598;92;0.65;1341;0.13;0.13
473045;No;598;598;92;0.65;1341;0.13;0.13
473104;No;597;597;92;0.65;1341;0.13;0.13
473145;No;597;597;92;0.65;1341;0.13;0.13
473194;No;597;597;92;0.65;1340;0.13;0.13
473240;No;597;597;92;0.65;1340;0.13;0.13
473257;No;597;597;92;0.65;1339;0.13;0.13
473298;No;597;597;92;0.65;1338;0.13;0.14
473339;No;597;597;92;0.65;1337;0.14;0.14
473378;No;597;596;92;0.65;1336;0.14;0.14
473423;No;597;596;92;0.65;1335;0.14;0.14
473437;No;596;596;92;0.65;1334;0.14;0.14
473494;No;596;596;92;0.65;1334;0.14;0.15
473534;No;596;596;92;0.65;1333;0.14;0.15
473574;No;596;596;92;0.65;1333;0.14;0.15
473587;No;596;596;92;0.65;1332;0.14;0.16
473627;No;596;596;92;0.65;1332;0.14;0.16
473666;No;596;596;92;0.65;1331;0.14;0.17
473732;No;596;596;92;0.65;1330;0.15;0.17
473802;No;596;596;92;0.65;1330;0.15;0.18
473844;No;595;596;92;0.65;1330;0.15;0.19
473856;No;595;595;92;0.65;1330;0.15;0.19
473896;No;595;595;92;0.65;1330;0.15;0.21
473940;No;595;595;92;0.65;1330;0.15;0.24
473979;No;595;595;92;0.65;1330;0.16;0.26
474021;No;595;595;92;0.65;1331;0.16;0.28
474038;No;595;595;92;0.65;1331;0.16;0.30
474094;No;595;595;92;0.65;1331;0.16;0.33
474134;No;595;595;92;0.65;1330;0.16;0.35
474173;No;595;594;92;0.65;1330;0.17;0.37
474189;No;595;594;92;0.65;1329;0.17;0.40
474228;No;594;594;92;0.65;1328;0.18;0.42
474247;No;594;594;92;0.65;1328;0.18;0.45
474286;No;594;594;92;0.65;1327;0.19;0.47
474326;No;594;594;92;0.65;1326;0.20;0.49
474336;No;594;594;92;0.65;1325;0.20;0.52
474416;No;594;594;92;0.65;1325;0.21;0.54
474460;No;594;594;92;0.65;1324;0.25;0.57
474501;No;594;594;92;0.65;1324;0.30;0.58
474539;No;593;594;92;0.65;1323;0.34;0.60
474578;No;593;593;92;0.65;1322;0.39;0.62
474622;No;593;593;92;0.65;1322;0.43;0.63
474637;No;593;593;92;0.65;1321;0.48;0.65
474694;No;593;593;92;0.65;1320;0.53;0.66
474733;No;593;593;92;0.65;1320;0.57;0.68
474776;No;593;593;92;0.65;1319;0.60;0.69
474816;No;593;593;92;0.65;1318;0.63;0.70
474859;No;593;593;92;0.65;1318;0.66;0.71
474898;No;593;593;92;0.65;1317;0.69;0.72
474936;No;593;593;92;0.65;1316;0.72;0.73
474994;No;593;593;92;0.65;1316;0.75;0.74
475034;No;592;592;92;0.65;1315;0.78;0.75
475077;No;592;592;92;0.65;1315;0.81;0.76
475117;No;592;592;92;0.65;1315;0.81;0.77
475156;No;592;592;92;0.65;1314;0.82;0.77
475195;No;592;592;92;0.65;1314;0.82;0.78
475296;No;592;592;92;0.65;1314;0.83;0.78
475340;No;592;592;92;0.65;1314;0.83;0.78
475380;No;592;592;92;0.65;1314;0.84;0.79
475426;No;592;592;92;0.65;1314;0.84;0.79
475465;No;592;592;92;0.65;1320;0.85;0.79
475531;No;592;592;92;0.65;1326;0.85;0.80
475603;No;591;591;92;0.65;1332;0.85;0.80
475656;No;591;591;92;0.65;1338;0.85;0.80
475694;No;591;591;92;0.65;1344;0.85;0.80
475739;No;591;591;92;0.65;1350;0.85;0.81
475777;No;591;591;92;0.65;1356;0.85;0.81
475819;No;591;591;92;0.65;1362;0.85;0.81
475894;No;591;591;92;0.65;1375;0.86;0.81
475933;No;591;591;92;0.65;1388;0.86;0.82
475973;No;590;590;92;0.65;1401;0.86;0.82
475987;No;590;590;92;0.65;1414;0.86;0.82
476036;No;590;590;92;0.65;1426;0.86;0.82
476076;No;590;590;92;0.65;1439;0.86;0.82
476114;No;590;590;92;0.65;1452;0.87;0.82
476153;No;590;590;92;0.65;1465;0.87;0.82
476231;No;590;590;92;0.65;1480;0.87;0.82
476270;No;590;590;92;0.65;1495;0.87;0.82
476309;No;590;590;92;0.65;1510;0.88;0.83
476349;No;590;590;92;0.65;1526;0.88;0.84
476389;No;589;590;92;0.65;1541;0.89;0.84
476435;No;589;589;92;0.65;1556;0.89;0.85
476495;No;589;589;92;0.65;1571;0.90;0.86
476536;No;589;589;92;0.65;1586;0.90;0.87
476576;No;589;589;92;0.65;1590;0.90;0.87
476587;No;589;589;92;0.65;1594;0.90;0.88
476627;No;589;589;91;0.65;1597;0.90;0.88
476667;No;589;589;91;0.65;1601;0.90;0.88
476733;No;589;589;91;0.65;1604;0.89;0.87
476795;No;589;589;91;0.65;1608;0.89;0.87
476840;No;589;589;91;0.65;1612;0.89;0.87
476858;No;589;588;91;0.65;1616;0.88;0.87
476897;No;588;588;91;0.65;1612;0.88;0.87
476937;No;588;588;91;0.65;1609;0.88;0.87
476976;No;588;588;91;0.65;1606;0.87;0.86
477017;No;588;588;91;0.65;1602;0.87;0.86
477058;No;588;588;91;0.65;1599;0.87;0.85
477129;No;588;588;91;0.65;1595;0.86;0.85
477169;No;588;588;91;0.65;1592;0.86;0.85
477216;No;588;588;91;0.65;1588;0.86;0.84
477254;No;588;588;91;0.65;1574;0.86;0.84
477293;No;588;588;91;0.65;1559;0.86;0.84
477359;No;588;588;91;0.65;1545;0.86;0.83
477430;No;588;588;91;0.65;1530;0.86;0.83
477472;No;588;588;91;0.65;1516;0.86;0.83
477537;No;588;588;91;0.65;1501;0.86;0.83
477578;No;588;588;91;0.65;1486;0.86;0.83
477617;No;588;588;91;0.65;1472;0.86;0.83
477697;No;588;587;91;0.65;1465;0.86;0.83
477735;No;587;587;91;0.65;1458;0.86;0.83
477776;No;587;587;91;0.65;1452;0.86;0.83
477815;No;587;587;91;0.65;1445;0.86;0.83
477856;No;587;587;91;0.65;1438;0.86;0.83
477897;No;587;587;91;0.65;1432;0.86;0.83
477938;No;587;587;91;0.65;1425;0.86;0.83
477997;No;587;587;91;0.65;1418;0.86;0.83
478041;No;587;587;91;0.65;1420;0.86;0.83
478088;No;587;587;91;0.65;1422;0.86;0.83
478133;No;587;587;91;0.65;1424;0.86;0.83
478147;No;587;587;91;0.65;1426;0.86;0.83
478185;No;587;587;91;0.65;1428;0.87;0.83
478248;No;587;587;91;0.65;1430;0.87;0.83
478296;No;587;587;91;0.65;1432;0.87;0.83
478338;No;587;587;91;0.65;1434;0.87;0.83
478378;No;587;587;91;0.65;1430;0.88;0.83
478419;No;587;587;91;0.65;1426;0.87;0.83
478465;No;587;587;91;0.65;1422;0.87;0.83
478476;No;587;587;91;0.65;1419;0.87;0.83
478516;No;587;587;91;0.65;1415;0.87;0.83
478556;No;587;587;91;0.64;1411;0.87;0.83
478630;No;587;587;91;0.64;1407;0.87;0.83
478670;No;587;587;91;0.64;1403;0.87;0.83
478712;No;586;587;91;0.64;1404;0.87;0.83
478754;No;586;586;91;0.64;1406;0.87;0.83
478795;No;586;586;90;0.64;1407;0.87;0.83
478841;No;586;586;90;0.64;1408;0.86;0.82
478896;No;586;586;90;0.64;1410;0.86;0.82
478937;No;586;586;90;0.64;1411;0.86;0.82
478975;No;586;586;90;0.64;1412;0.86;0.81
478988;No;586;586;90;0.64;1414;0.85;0.81
479028;No;586;586;90;0.65;1410;0.85;0.81
479068;No;586;586;90;0.65;1406;0.85;0.80
479108;No;586;586;90;0.65;1401;0.85;0.80
479147;No;586;586;90;0.65;1397;0.84;0.80
479227;No;586;586;90;0.65;1393;0.84;0.80
479267;No;586;586;90;0.65;1389;0.84;0.80
479306;No;586;586;90;0.65;1384;0.84;0.80
479347;No;586;586;90;0.65;1380;0.84;0.80
479387;No;586;586;90;0.65;1380;0.84;0.80
479426;No;586;586;90;0.65;1380;0.84;0.80
479506;No;586;586;90;0.65;1380;0.84;0.80
479559;No;586;586;90;0.65;1380;0.84;0.80
479599;No;586;586;90;0.65;1379;0.84;0.80
479638;No;586;586;90;0.64;1379;0.84;0.80
479677;No;586;586;90;0.64;1379;0.84;0.80
479716;No;586;586;90;0.64;1379;0.84;0.80
479737;No;586;586;90;0.64;1379;0.84;0.80
479794;No;586;586;90;0.64;1379;0.83;0.80
479833;No;586;586;90;0.64;1378;0.83;0.80
479872;No;586;586;90;0.64;1378;0.83;0.80
479887;No;586;586;90;0.64;1378;0.83;0.80
479930;No;586;586;90;0.64;1378;0.83;0.80
479947;No;586;586;90;0.64;1378;0.83;0.80
479986;No;586;586;90;0.64;1378;0.83;0.80
480029;No;586;586;90;0.64;1378;0.83;0.80
480094;No;586;586;90;0.64;1379;0.83;0.80
480145;No;586;586;90;0.64;1379;0.83;0.80
480188;No;586;586;90;0.64;1379;0.83;0.80
480226;No;586;586;90;0.64;1379;0.83;0.80
480267;No;586;586;90;0.64;1380;0.83;0.80
480306;No;586;586;90;0.64;1380;0.83;0.80
480352;No;586;586;90;0.64;1380;0.83;0.80
480427;No;586;586;90;0.64;1380;0.83;0.80
480466;No;586;586;90;0.64;1380;0.83;0.80
480505;No;586;586;90;0.64;1380;0.83;0.80
480552;No;586;586;90;0.64;1380;0.83;0.80
480607;No;586;586;90;0.64;1380;0.83;0.80
480648;No;586;586;90;0.64;1380;0.83;0.80
480696;No;586;586;90;0.64;1379;0.83;0.80
480738;No;586;586;90;0.64;1379;0.83;0.80
480777;No;586;586;90;0.64;1379;0.83;0.80
480823;No;586;586;90;0.64;1378;0.83;0.80
480861;No;586;586;90;0.64;1378;0.83;0.80
480878;No;586;586;90;0.64;1378;0.83;0.80
480922;No;586;586;90;0.64;1377;0.83;0.79
480937;No;586;586;90;0.64;1377;0.83;0.79
480995;No;586;586;90;0.64;1376;0.83;0.79
481034;No;586;586;90;0.64;1376;0.83;0.79
481074;No;586;586;90;0.64;1376;0.83;0.79
481087;No;586;586;90;0.64;1376;0.83;0.79
481128;No;586;586;90;0.64;1376;0.84;0.79
481147;No;586;586;90;0.64;1376;0.84;0.79
481187;No;586;586;90;0.64;1376;0.84;0.79
481259;No;586;586;90;0.64;1377;0.84;0.79
481329;No;586;586;90;0.64;1377;0.85;0.79
481370;No;586;586;90;0.64;1377;0.85;0.79
481388;No;586;586;90;0.64;1376;0.85;0.79
481428;No;586;586;90;0.64;1375;0.85;0.79
481469;No;586;586;90;0.64;1374;0.85;0.79
481514;No;586;586;90;0.64;1373;0.85;0.79
481556;No;586;586;90;0.64;1372;0.85;0.79
481632;No;586;586;90;0.64;1370;0.85;0.79
481677;No;586;586;90;0.64;1369;0.85;0.79
481715;No;586;586;90;0.64;1368;0.85;0.79
481755;No;586;586;90;0.64;1370;0.85;0.79
481794;No;586;586;90;0.64;1372;0.85;0.79
481838;No;586;586;90;0.64;1373;0.85;0.79
481893;No;586;586;90;0.64;1375;0.85;0.79
481933;No;586;586;90;0.64;1376;0.85;0.78
481973;No;586;586;90;0.64;1378;0.85;0.78
481988;No;586;586;90;0.64;1380;0.85;0.78
482017;No;586;586;90;0.64;1381;0.85;0.78
482055;No;586;586;90;0.64;1381;0.85;0.78
482096;No;586;586;90;0.64;1381;0.85;0.78
482194;No;586;586;90;0.64;1381;0.85;0.78
482236;No;586;586;90;0.64;1382;0.85;0.78
482257;No;586;586;90;0.64;1382;0.85;0.78
482296;No;586;586;90;0.64;1382;0.85;0.78
482337;No;586;586;90;0.64;1382;0.86;0.78
482377;No;586;586;90;0.64;1382;0.86;0.78
482422;No;586;586;90;0.64;1381;0.86;0.78
482436;No;586;586;90;0.64;1381;0.86;0.78
482494;No;586;586;90;0.64;1381;0.86;0.78
482532;No;586;586;90;0.64;1380;0.86;0.78
482573;No;586;586;90;0.64;1380;0.86;0.78
482587;No;586;586;90;0.64;1380;0.86;0.78
482632;No;586;586;90;0.64;1380;0.86;0.77
482648;No;586;586;90;0.64;1379;0.86;0.77
482687;No;586;586;90;0.64;1380;0.86;0.77
482758;No;586;586;90;0.64;1381;0.86;0.77
482828;No;586;586;90;0.64;1382;0.86;0.77
482873;No;586;586;90;0.64;1382;0.86;0.77
482888;No;586;586;90;0.64;1383;0.86;0.77
482929;No;586;586;90;0.64;1384;0.86;0.77
482971;No;586;586;90;0.64;1385;0.86;0.77
483011;No;586;586;90;0.64;1386;0.86;0.77
