time(ms);MISFIRE;CATEMP11(°C);CATEMP21(°C);ECT(°C);RPM(1/min);O2S12(V);O2S22(V);MISFIRE_MON;MFF_LOAD(%);MFF_THR_ANG(%);MISF_EVAL;KNK_CNTR_CYL1( );KNK_CNTR_CYL2( );KNK_CNTR_CYL3( );KNK_CNTR_CYL4( );KNK_CNTR_CYL5( );KNK_CNTR_CYL6( )
9085;No;551;551;91;998;0.04;-0.01;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
9119;No;551;551;91;1004;0.04;-0.01;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
9147;No;551;551;91;1012;0.04;-0.01;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
9178;No;551;551;91;1018;0.04;-0.01;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
9209;No;551;550;91;1025;0.04;-0.01;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
9266;No;550;550;91;1032;0.04;-0.01;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
9297;No;550;550;91;1039;0.04;-0.01;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
9327;No;550;550;91;1046;0.04;-0.00;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
9355;No;550;550;91;1043;0.04;-0.00;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
9386;No;550;550;91;1041;0.05;-0.00;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
9418;No;550;550;91;1038;0.05;-0.00;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
9448;No;550;550;91;1036;0.05;-0.00;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
9478;No;550;550;91;1033;0.05;-0.00;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
9506;No;549;549;91;1031;0.05;-0.00;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
9566;No;549;549;91;1028;0.05;0.00;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
9597;No;549;549;90;1026;0.05;0.00;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
9625;No;549;549;90;1023;0.05;0.00;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
9657;No;549;549;90;1021;0.05;0.00;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
9689;No;549;549;90;1018;0.05;0.00;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
9716;No;549;549;90;1016;0.05;0.00;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
9745;No;548;549;90;1013;0.05;0.00;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
9779;No;548;548;90;1011;0.05;0.00;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
9806;No;548;548;90;1008;0.05;0.00;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
9865;No;548;548;90;1006;0.05;0.00;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
9898;No;548;548;90;1003;0.05;0.00;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
9928;No;548;548;90;1000;0.05;0.00;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
9957;No;548;548;90;996;0.05;0.01;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
9988;No;548;548;90;993;0.06;0.01;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
10016;No;548;548;90;989;0.06;0.01;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
10049;No;547;548;90;986;0.06;0.01;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
10076;No;547;547;90;982;0.06;0.01;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
10107;No;547;547;90;978;0.06;0.01;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
10167;No;547;547;90;975;0.06;0.01;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
10198;No;547;547;90;972;0.06;0.01;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
10226;No;547;547;90;968;0.06;0.01;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
10256;No;546;547;90;964;0.06;0.01;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
10288;No;546;546;90;961;0.06;0.01;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
10319;No;546;546;90;957;0.06;0.02;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
10347;No;546;546;90;954;0.06;0.02;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
10376;No;546;546;90;950;0.06;0.02;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
10409;No;546;546;90;947;0.06;0.02;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
10438;No;545;546;90;943;0.06;0.02;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
10471;No;545;545;90;928;0.06;0.02;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
10497;No;545;545;90;914;0.06;0.02;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
10529;No;544;544;90;899;0.06;0.06;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
10556;No;544;544;90;884;0.06;0.10;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
10586;No;544;544;90;870;0.07;0.14;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
10616;No;544;544;90;855;0.07;0.18;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
10646;No;543;543;90;840;0.07;0.22;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
10678;No;543;543;90;826;0.07;0.26;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
10751;No;543;542;90;811;0.07;0.30;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
10953;No;542;542;90;796;0.08;0.34;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
11188;No;542;542;90;782;0.08;0.38;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
11420;No;542;542;90;767;0.08;0.43;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
11590;No;542;541;90;752;0.08;0.47;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
11790;No;541;541;90;738;0.08;0.51;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
11996;No;541;541;90;723;0.08;0.55;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
12168;No;540;540;90;708;0.08;0.59;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
12359;No;540;540;90;694;0.09;0.63;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
12388;No;539;539;90;694;0.09;0.67;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
12416;No;538;538;90;694;0.13;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
12449;No;538;538;90;695;0.18;0.71;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
12476;No;537;537;90;695;0.22;0.72;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
12506;No;537;537;90;696;0.26;0.72;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
12640;No;536;536;90;696;0.31;0.73;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
12813;No;536;536;90;696;0.35;0.73;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
12979;No;535;535;90;697;0.40;0.74;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
13148;No;534;534;90;698;0.44;0.75;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
13417;No;534;534;90;698;0.48;0.75;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
13584;No;533;533;90;698;0.53;0.76;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
13850;No;533;533;90;699;0.57;0.76;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
14020;No;532;532;90;699;0.62;0.77;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
14220;No;532;532;90;700;0.66;0.77;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
14455;No;531;531;90;700;0.70;0.78;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
14627;No;531;531;90;700;0.75;0.78;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
14794;No;531;531;90;701;0.79;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
14994;No;530;530;90;700;0.84;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
15162;No;530;530;90;698;0.83;0.80;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
15393;No;530;530;90;697;0.83;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
15630;No;530;530;90;695;0.83;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
15829;No;530;530;90;694;0.83;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
16029;No;529;529;90;692;0.83;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
16229;No;529;529;90;691;0.83;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
16510;No;529;529;90;690;0.83;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
16525;No;528;528;90;688;0.82;0.79;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
16556;No;528;528;90;687;0.82;0.78;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
16588;No;528;528;90;685;0.82;0.78;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
16617;No;528;528;90;684;0.82;0.78;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
16645;No;527;528;90;682;0.82;0.78;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
16676;No;527;527;90;681;0.82;0.78;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
16708;No;527;527;90;680;0.82;0.77;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
16739;No;527;527;90;678;0.81;0.77;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
16769;No;527;527;90;677;0.81;0.77;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
16826;No;527;527;90;676;0.81;0.77;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
16858;No;527;527;90;676;0.81;0.77;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
16886;No;527;527;90;676;0.81;0.77;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
16918;No;527;527;90;676;0.81;0.77;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
16946;No;527;527;90;675;0.81;0.77;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
16977;No;527;527;90;675;0.81;0.77;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
17009;No;527;527;90;674;0.81;0.77;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
17036;No;526;527;90;674;0.81;0.77;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
17068;No;526;526;90;674;0.81;0.77;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
17129;No;526;526;90;674;0.81;0.77;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
17156;No;526;526;90;673;0.81;0.76;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
17186;No;526;526;90;673;0.81;0.76;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
17218;No;526;526;90;673;0.80;0.76;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
17246;No;526;526;90;672;0.80;0.76;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
17279;No;526;526;90;672;0.80;0.76;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
17312;No;526;526;90;672;0.80;0.76;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
17369;No;526;526;90;672;0.80;0.76;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
17426;No;526;526;90;670;0.80;0.76;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
17458;No;526;526;90;669;0.80;0.76;Disabled;66.38;21.92;Yes;0;0;0;0;0;0
17486;No;526;526;90;668;0.80;0.76;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
17519;No;526;526;90;666;0.80;0.76;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
17547;No;526;526;90;666;0.80;0.76;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
17579;No;526;526;90;664;0.80;0.76;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
17606;No;526;526;90;663;0.80;0.76;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
17638;No;526;526;90;662;0.80;0.76;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
17668;No;526;526;90;660;0.80;0.76;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
17728;No;526;526;90;659;0.80;0.76;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
17759;No;526;526;90;658;0.80;0.76;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
17785;No;525;526;90;657;0.80;0.76;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
17818;No;525;525;90;656;0.79;0.76;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
17847;No;525;525;90;654;0.79;0.76;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
17879;No;525;525;90;653;0.79;0.76;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
17907;No;525;525;90;652;0.79;0.76;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
17939;No;525;525;90;651;0.79;0.76;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
17968;No;525;525;90;651;0.79;0.76;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
18026;No;525;525;90;651;0.79;0.76;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
18056;No;525;525;90;652;0.79;0.76;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
18088;No;525;525;90;652;0.79;0.76;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
18117;No;525;525;90;652;0.79;0.76;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
18149;No;525;525;90;652;0.79;0.76;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
18179;No;525;525;90;652;0.79;0.76;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
18206;No;525;525;90;652;0.79;0.76;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
18238;No;525;525;90;653;0.79;0.76;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
18267;No;525;525;90;653;0.79;0.76;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
18329;No;525;525;90;653;0.79;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
18358;No;525;525;90;654;0.79;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
18389;No;525;525;90;654;0.79;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
18419;No;525;524;90;654;0.79;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
18449;No;525;524;90;654;0.79;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
18475;No;525;524;90;654;0.79;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
18506;No;525;524;90;654;0.79;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
18539;No;524;524;90;654;0.79;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
18566;No;524;524;90;653;0.79;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
18659;No;524;524;90;652;0.79;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
18686;No;524;524;90;652;0.79;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
18718;No;524;524;90;651;0.79;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
18750;No;524;524;90;650;0.78;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
18779;No;524;524;90;650;0.78;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
18806;No;524;524;90;649;0.78;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
18838;No;524;524;90;648;0.78;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
18866;No;524;524;90;648;0.78;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
18929;No;524;524;90;647;0.78;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
18957;No;524;524;90;646;0.78;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
18989;No;524;524;90;645;0.78;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
19015;No;524;524;90;644;0.78;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
19048;No;524;524;90;644;0.78;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
19079;No;524;524;90;643;0.78;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
19108;No;524;524;90;642;0.78;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
19137;No;524;524;90;643;0.78;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
19168;No;524;524;90;643;0.78;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
19229;No;524;524;90;643;0.78;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
19256;No;524;524;90;643;0.78;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
19286;No;524;524;90;644;0.78;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
19316;No;524;524;90;644;0.78;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
19348;No;524;524;90;644;0.78;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
19376;No;523;523;90;644;0.78;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
19406;No;523;523;90;644;0.78;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
19438;No;523;523;90;644;0.77;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
19466;No;523;523;90;644;0.77;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
19528;No;523;523;90;645;0.77;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
19559;No;523;523;90;645;0.77;0.75;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
19590;No;523;523;90;645;0.77;0.74;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
19618;No;523;523;90;645;0.77;0.74;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
19649;No;523;523;90;646;0.77;0.74;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
19679;No;523;523;90;646;0.77;0.74;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
19706;No;523;523;90;647;0.77;0.74;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
19739;No;523;523;90;648;0.77;0.74;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
19768;No;523;523;90;649;0.77;0.74;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
19827;No;523;523;90;650;0.77;0.74;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
19859;No;523;523;90;650;0.77;0.74;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
19898;No;523;523;90;652;0.77;0.74;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
19918;No;523;523;90;652;0.77;0.74;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
19948;No;523;523;90;654;0.77;0.74;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
19979;No;523;523;90;654;0.77;0.74;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
20006;No;523;523;90;656;0.77;0.74;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
20036;No;523;523;90;656;0.77;0.74;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
20068;No;523;523;90;658;0.77;0.74;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
20129;No;523;523;90;658;0.77;0.74;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
20156;No;523;523;90;659;0.77;0.74;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
20186;No;523;523;90;660;0.77;0.74;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
20218;No;522;523;90;661;0.77;0.74;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
20249;No;522;522;90;662;0.77;0.74;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
20280;No;522;522;90;662;0.77;0.74;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
20309;No;522;522;90;662;0.77;0.74;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
20339;No;522;522;90;662;0.77;0.74;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
20366;No;522;522;90;662;0.77;0.74;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
20426;No;522;522;90;662;0.77;0.74;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
20457;No;522;522;90;662;0.77;0.74;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
20488;No;522;522;90;662;0.77;0.74;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
20520;No;522;522;90;662;0.77;0.74;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
20548;No;522;522;90;662;0.77;0.74;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
20579;No;522;522;90;662;0.76;0.74;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
20609;No;522;522;90;662;0.76;0.74;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
20636;No;522;522;90;661;0.76;0.74;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
20666;No;522;522;90;661;0.76;0.74;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
20729;No;522;522;90;661;0.76;0.73;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
20756;No;522;522;90;661;0.76;0.73;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
20786;No;522;522;90;661;0.76;0.73;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
20818;No;522;522;90;661;0.76;0.73;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
20848;No;522;522;90;660;0.76;0.73;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
20877;No;522;522;90;659;0.76;0.73;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
20908;No;522;522;90;658;0.76;0.73;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
20939;No;522;522;90;658;0.76;0.73;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
20968;No;522;522;90;657;0.76;0.73;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
21029;No;522;522;90;656;0.76;0.73;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
21057;No;522;522;90;655;0.76;0.73;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
21089;No;522;522;90;654;0.76;0.73;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
21119;No;522;522;90;653;0.76;0.73;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
21148;No;522;522;90;652;0.76;0.73;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
21208;No;522;522;90;652;0.76;0.73;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
21239;No;522;522;90;650;0.76;0.73;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
21269;No;522;522;90;650;0.76;0.73;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
21330;No;522;522;90;649;0.76;0.73;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
21359;No;522;522;90;648;0.76;0.73;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
21389;No;522;522;90;647;0.76;0.73;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
21416;No;522;522;90;646;0.76;0.73;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
21446;No;522;522;90;647;0.76;0.73;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
21480;No;522;522;90;647;0.76;0.73;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
21506;No;522;522;90;648;0.76;0.73;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
21538;No;521;522;90;648;0.76;0.73;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
21570;No;521;521;90;648;0.76;0.73;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
21629;No;521;521;90;649;0.76;0.73;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
21658;No;521;521;90;649;0.76;0.73;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
21686;No;521;521;90;650;0.76;0.73;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
21717;No;521;521;90;650;0.76;0.73;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
21749;No;521;521;90;650;0.75;0.73;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
21775;No;521;521;90;651;0.75;0.73;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
21806;No;521;521;90;651;0.75;0.73;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
21839;No;521;521;90;652;0.75;0.73;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
21867;No;521;521;90;652;0.75;0.73;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
21928;No;521;521;90;653;0.75;0.73;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
21959;No;521;521;90;653;0.75;0.73;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
21990;No;521;521;90;654;0.75;0.73;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
22016;No;521;521;90;653;0.75;0.73;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
22049;No;521;521;90;652;0.75;0.73;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
22078;No;521;521;90;652;0.75;0.73;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
22109;No;521;521;90;652;0.75;0.73;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
22136;No;521;521;90;651;0.75;0.73;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
22166;No;521;521;90;650;0.75;0.73;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
22229;No;521;521;90;650;0.75;0.73;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
22259;No;521;521;90;649;0.75;0.73;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
22287;No;521;521;90;649;0.75;0.73;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
22320;No;521;521;90;648;0.75;0.73;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
22348;No;521;521;90;648;0.75;0.73;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
22378;No;521;521;90;647;0.75;0.73;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
22406;No;521;521;90;646;0.75;0.73;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
22456;No;521;521;90;646;0.75;0.72;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
22508;No;521;521;90;646;0.75;0.72;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
22526;No;521;521;90;645;0.75;0.72;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
22558;No;521;521;90;644;0.75;0.72;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
22586;No;521;521;90;644;0.75;0.72;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
22616;No;521;521;90;644;0.75;0.72;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
22648;No;521;521;90;643;0.75;0.72;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
22679;No;521;521;90;643;0.75;0.72;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
22709;No;521;521;90;642;0.75;0.72;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
22737;No;521;521;90;642;0.75;0.72;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
22768;No;521;521;90;642;0.75;0.72;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
22829;No;521;521;91;641;0.75;0.72;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
22859;No;521;520;91;641;0.75;0.72;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
22889;No;521;520;91;640;0.75;0.72;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
22916;No;521;520;91;640;0.75;0.72;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
22946;No;520;520;91;640;0.75;0.72;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
